page_id,movie_title,year,genre,director,actor_count,extraction_source,error,actor_1,actor_2,actor_3,actor_4,actor_5,actor_6,actor_7,actor_8,actor_9,actor_10
984538,בשר תותחים (סרט),2012,אימה,איתן גפני,8,infobox+section,,לירון לבו,רוי מילר,עמית ליאור,שירה קצנלנבוגן,יפית שלו,אמוס אינו,גומא שריג,רפי אדיר,,
1074967,ג'נטל דוג,2012,קומדיה רומנטית,דוד שאדי,1,infobox,,יעל דואני,,,,,,,,,
988845,"ד""ר פומרנץ",2012,קומדיה שחורה,אסי דיין,10,infobox+section,,אסי דיין,יבגניה דודינה,שלמה בר-שביט,צופית גרנט,אושיק לוי,מיכאל הנגבי,שלמה וישינסקי,יוסף כרמון,רבקה מיכאלי,שמיל בן ארי
1856753,"הביתה, הלוך חזור (סרט)",2012,,זאב גורודצקי,0,not_found,,,,,,,,,,,
1081227,הדילרים,2012,דרמה קומית,עודד דוידוף,10,infobox+section,,רמי דוידוף,איתי תורג'מן,אלון אבוטבול,צחי גראד,יובל שרף,מיכל גבריאלוב,איציק קונפינו,דני שטג,דרור גבע,אורן יאדגר
1168553,החיים בינתיים,2012,,ענר פרמינגר,9,infobox+section,,חגית דסברג,אייל נחמיאס,רותי,יואל,עפר,נעה,הסבתא,הסבא,נעמה,
1044146,המשגיחים,2012,דרמה,מני יעיש,3,infobox,,רועי אסף,רותם זיסמן כהן,גל פרידמן,,,,,,,
1272287,הנותנת,2012,דרמה,הגר בן-אשר,6,infobox,,ישי גולן,איצ'ו אביטל,צחי חנן,יואב לוי,סתיו ינאי,דריה פורמן,,,,
991971,הסיפור של יוסי,2012,"רומנטי | דרמה | להט""בי",איתן פוקס,9,infobox+section,,אוהד קנולר,עוז זהבי,ליאור אשכנזי,אורלי זילברשץ,רפי תבור,גיל דסיאנו ביטון,אולה שור-סלקטר,שלמה סדן,קרן אן,
1004427,העולם מצחיק,2012,דרמה,שמי זרחין,10,infobox+section,,אסי לוי,אלי פיניש,דני שטג,נעמה שטרית,אור בן מלך,משה אשכנזי,בהשתתפות,אולה שור-סלקטר,יחזקאל לזרוב,שלומי קוריאט
2479146,השקר הגדול,2012,דרמה,ימין מסיקה,10,infobox+section,,ליאת בנאי,יעקב בן-סירא,בבר יוקו,שאול אליאס,ירמי קדושי,אבי סויסה,נמרוד קמר,שירלי בן דוד,ברוך וקנין,ערן לוי
1070154,זוהר הרקיע,2012,עלילתי באורך מלא | דרמה | צבא,אליהו בנימין,8,infobox+section,,יוסק'ה נחמיאס,ניסים ורטה,אביתר לזר,אלחנן אבן חן,בני ליס,רז זלצרמן,חנן סוויסה,עמנואל סאלם,,
1083902,זמן פוניבז',2012,תיעודי,יהונתן אינדורסקי,0,not_found,,,,,,,,,,,
1036393,חדר 514,2012,דרמה,שרון בר-זיו,9,infobox+section,,אסיה נייפלד,אודי פרסי,ריאליסטי,ליהק,קצינים,לוחמים,יחידות מובחרות,גיא קפולניק,אוהד הול,
1056108,חיותה וברל,2012,דרמה,עמיר מנור,10,infobox+section,,יוסף כרמון,רבקה גור,אפרת בן צור,שירי גולן,ג'יטה מונטה,ויטלי פרידלנד,יהונתן מגון,פיצרייה,שי אביבי,גרא סנדלר
1069114,חמש מצלמות שבורות,2012,תיעודי,גיא דוידי,0,not_found,,,,,,,,,,,
916393,חתולים על סירת פדלים,2012,אימה,יובל מנדלסון | נדב הולנדר,4,infobox,,שמואל וילוז'ני,דנה פרידר,מיכאל מושונוב,מיכאל הנגבי,,,,,,
1079957,יותר איטי מלב,2012,עצמאי,יוני זיכהולץ,4,infobox,,רוני הדר,גיא לואל,פיני טבגר,שלום שמואלוב,,,,,,
1054501,לא בתל אביב,2012,דרמה,נוני גפן,10,infobox+section,,יערה פלציג,רומי אבולעפיה,נוני גפן,ליאת ביין,טל פרידמן,ענת עצמון,יובל רוביצ'ק,רותם בר-אור,שי קדמי,נדב לוי
1038118,למלא את החלל,2012,דרמה,רמה בורשטין,10,infobox+section,,הדס ירון,חיים שריר,עירית שלג,יפתח קליין,עידו סמואל,רננה רז,הילה פלדמן,יעל טל,רזיה ישראלי,מיכאל וייגל
1009923,מלאכיות בלבן,2012,עצמאי,טלי אברהמי,4,infobox,,ליאל דניר,ליאת אזר,עינת ברנובסקי,אליענה שכטר,,,,,,
1080121,מלח ים (סרט),2012,עצמאי,איתי לב,5,infobox,,יעל רייך,ליאת גליק,איתי לב,יפתח קליין,עומר ברנע,,,,,
1056131,מנתק המים,2012,דרמה,עידן הובל,5,infobox+section,,משה איבגי,יעקב דניאל,רות גלר,נעמה שפירא,טום יפת,,,,,
1081294,ניקה (סרט),2012,,ארנון צדוק,2,infobox,,אולג לוין,מריה אובנוב,,,,,,,,
1040531,נמס בגשם (סרט),2012,"להט""בי | דרמה",דורון ערן,9,infobox+section,,חן יאני,לימור גולדשטיין,עמי ויינברג,אייל רוזלס,עודד לאופולד,יציאה מהארון,שושה גורן,יונתן ברק,ארנון צדוק,
1081520,סרק סרק,2012,מתח | דרמה,חיים בוזגלו,5,infobox,,עמוס לביא,ריימונד אמסלם,לירון לבו,שרון זליקובסקי,אריה צ'רנר,,,,,
1063162,עלטה,2012,"דרמה | להט""בי",מיכאל מאיר,10,infobox+section,,מיכאל אלוני,ניקולאס יעקוב,ג'מיל ח’ורי,לואי נופי,חאולה חאג',אלון פדות,מאיסה דאו,שמעון מימרן,אלון אולארצ'יק,חלי גולדנברג
1067195,קשר חופשי,2012,,עמיאור ארציאל | הילה ארציאל (בימוי שחקניות),7,infobox+section,,חגי מולודיק,דוד לייזרוביץ',אושרית קצין,אביתר לזר,רחל ורבוב,שי סקיבא,הרב דביר טל,,,
1035389,רווקה פלוס,2012,דרמה קומית,דובר קוסאשווילי,10,infobox+section,,יעל טוקר,רובי פורת-שובל,מוטי גלעדי,מיקי לאון,מיכל ינאי,מארינה מקסימיליאן בלומין,פסטיבל הסרטים הבינלאומי חיפה,מתנה משמיים,מרים גבריאלי,שרית וינו אלעד
1068997,שומרי הסף,2012,תיעודי,דרור מורה,6,infobox,,אברהם שלום,יעקב פרי,כרמי גילון,עמי אילון,אבי דיכטר,יובל דיסקין,,,,
1398966,שרקייה (סרט),2012,דרמה,עמי ליבנה,4,section,,מאיסה עבד אלהאדי,סבטלנה דמידוב,אנטון אוסטרובסקי,ג'וש שגיא,,,,,,
1054552,שש פעמים,2012,דרמה,יונתן גורפינקל,3,infobox,,סיון לוי,רועי ניק,ניב זילברברג,,,,,,,
2133581,אנשים כתומים,2013,דרמה,חנה אזולאי-הספרי,10,infobox+section,,ריטה שוקרון,אסתי ירושלמי,חנה אזולאי-הספרי,יורם טולדנו,מיטל גל סויסה,דניאלה חלפון,חיים זנאתי,שמעון מימרן,זיינב מנסור,שרון מלכי-שמש
1131011,בית לחם (סרט),2013,דרמה,יובל אדלר,8,infobox+section,,צחי הלוי,שאדי מרעי,הייתאם עומארי,מיכל שטמלר,ג'ורג' אסקנדר,הישאם סלימאן,יוסי עיני,דודו ניב,,
1076523,"בננות (סרט, 2013)",2013,קומדיה,איתן פוקס,10,infobox+section,,עפר שכטר,ענת וקסמן,יעל בר זוהר,דאנה איבגי,אפרת דור,קרן ברגר,עונג אפרון,נריה זהבי,גלי רשף,אלון לוי
2170601,דבר על מקום הימצאם,2013,דרמה,יהלי ברגמן,10,infobox+section,,יונה אליאן,לבנה פינקלשטיין,יחזקאל לזרוב,הילה פלדמן,רותם זיסמן כהן,אבי גרייניק,טוני ברמן,אורי סטריקובסקי,יפתח אופיר,ששי קשת
1196644,האירוויזיוניסטים,2013,תיעודי,אסף לביא הראל,0,not_found,,,,,,,,,,,
2159216,הבן של אלוהים,2013,,ארז תדמור | גיא נתיב,8,infobox+section,,מכרם ח'ורי,זוהר שטראוס,אריאן לאבד,שושיק שני,אריה צ'רנר,ואנגליס מוריקיס,רוי בוטבול,ישראל ויסלר (פוצ'ו),,
1526329,הדיונה (סרט),2013,"דרמה קומית | להט""בי | דרמה",יוסי אבירם,8,infobox+section,,נילס ארסטרופ,ליאור אשכנזי,גיא מרצ'ו,אמה דה קון,מוני מושונוב,מתייה אמלריק,דנה עדיני,שמיל בן ארי,,
2222063,הורה 79,2013,דרמה | קומדיה,אלי כהן,10,infobox+section,,טוביה טישלר,שי גוטסמן,מירית לויט,צפי שמעוני,נתן דטנר,גילה אלמגור,יוסי גרבר,אמנון דוייב,עמוס קב,תמר גולנדר
1081429,המסע לכוכב המינימיקים,2013,קומדיה,שי כרמלי פולק,10,infobox+section,,לירון לב,שירי גדני,קובי פרג',עמי סמולרצ'יק,אילן גנני,חנה לסלאו,יוסי פולק,עידו מוסרי,תומר שרון,יטוס
1538653,המעבדה (סרט),2013,תיעודי,יותם פלדמן,0,not_found,,,,,,,,,,,
1081894,הנוער,2013,דרמה,תום שובל,10,infobox+section,,דוד קוניו,איתן קוניו,גיטה אמלי,משה איבגי,שירילי דשא,אורי הוכמן,נועה קולר,גלעד קלטר,אלכס פלג,גדי דורפמן
1080119,הצגה יומית (סרט),2013,עצמאי,עינת פרנבך בן אהרון,1,infobox,,טל קלאי,,,,,,,,,
1100676,חלום קוסטוריצה,2013,מוקומנטריה,איל סיבי,3,infobox,,הילה מצקר-הלוי,אמיר קוסטוריצה,אורי יניב,,,,,,,
1984295,יללת הזאבים,2013,טבע | תיעודי,משה אלפרט,1,infobox,,שמיל בן ארי,,,,,,,,,
1310672,כידון (סרט),2013,קומדיית | פעולה,עמנואל נקש,10,infobox+section,,בר רפאלי,סלים דאו,לירון לבו,מנשה נוי,שי אביבי,חיים זנאתי,עמי סמולרצ'יק,פולי רשף,לימור גולדשטיין,שמרית לוסטיג
1136092,כנס העתידנים (סרט),2013,דרמה | מדע בדיוני,ארי פולמן | יוני גודמן,5,infobox,,רובין רייט,הארווי קייטל,דני יוסטון,פול ג'יאמטי,ג'ון האם,,,,,
1140875,לוויה בצהריים,2013,דרמה,אדם סנדרסון,10,infobox+section,,הילה וידור,יובל ינאי,מירב גרובר,אדריאנו חאובל,מתן אברבך,רוברטו פולק,שלו גלבר,דון נדל,אליעזר אפלבוים,עומר עציון
1116608,לצוד פילים,2013,קומדיית פשע,רשף לוי,10,infobox+section,,ששון גבאי,מוני מושונוב,פטריק סטיוארט,גיל בלנק,יעל אבקסיס,רותם זיסמן כהן,צביקה הדר,משה איבגי,תיקי דיין,רינה שיינפלד
2123778,מחכים לסורקין,2013,,יונתן פז,10,infobox+section,,עמי סמולרצ'יק,אורי הוכמן,יואב הייט,מרינה שויף,איתמר פלג-גינזבורג,נועה מצנר,איילת הלפרן,ראובן שיבק,רונן הופמן,ניצה רייס
1124894,מי מפחד מהזאב הרע (סרט),2013,אימה | פשע,אהרון קשלס | נבות פפושדו,4,infobox,,ליאור אשכנזי,צחי גראד,רותם קינן,דב גליקמן,,,,,,
2134167,מעל הגבעה,2013,דרמה,רפאל נג'ארי,6,infobox+section,,אורי פפר,מוני מושונוב,מיכאלה עשת,מיה דגן,בתני גורנברג,מרק רוזנבאום,,,,
1056136,מעשייה אורבנית,2013,עצמאי,אליאב לילטי,10,infobox+section,,נעה פרידמן,ברק פרידמן,נתלי ברמן,זהר שטראוס,אסתי ירושלמי,נעה קולר,מיכל שטמלר,אבי גרייניק,עירית בנדק,אוהד קנולר
2168501,מקום בגן עדן,2013,דרמה,יוסי מדמוני,10,infobox+section,,אלון אבוטבול,רותם זיסמן כהן,תום גרציאני,ינון כהן,יוסי פולק,גבי עמרני,קרן ברגר,סופיה אוסטריצקי,מיכאל אלוני,רונית יודקביץ'
1112439,משפחת כולאני,2013,תיעודי,גיל גולן,0,not_found,,,,,,,,,,,
2212056,"עיר מקלט (סרט, 2013)",2013,,עמיקם קובנר,6,infobox+section,,נבו קמחי,לנה אטינגר,אושרי כהן,רותם זיסמן כהן,אייל רוזלס,יוסף קליינר,,,,
1108009,פלאות,2013,דרמה,אבי נשר,5,infobox,,אדיר מילר,אורי חזקיה,יהודה לוי,יובל שרף,אפרת גוש,,,,,
1837238,פנתר לבן (סרט),2013,דרמה | ספורט,דני רייספלד,4,infobox+section,,זאב רווח,מיטל גל סויסה,נטשה מנור,זורה קרטבלישוילי,,,,,,
2184057,פרדייס קרוז,2013,דרמה,מתן גוגנהיים,9,infobox+section,,עוז זהבי,והינה ג'יוקנטה,אלי אלטוניו,גיל דסיאנו ביטון,ג'וני ערביד,שלומית טריגר-הגואל,עודד לאופולד,קייס נאשף,סלים דאו,
1284040,צל בבגדד,2013,תיעודי,דוקי דרור,1,infobox,,לינדה מנוחין,,,,,,,,,
1076525,רוק בקסבה,2013,דרמה | פעולה | מלחמה,יריב הורוביץ,10,infobox+section,,יון תומרקין,אנחל בונני,הנרי דוד,יותם ישי,יפתח רוה,רועי ניק,לביא זיטנר,עדל אבו ריא,ולדימיר פרידמן,יפתח רווה
1143849,רימון הזהב,2013,דרמה,דן תורג'מן,10,infobox+section,,גלית גיאת,תמנה בראואר,אחינועם ניני,מתי סרי,אופיר נהרי,הדר עוזרי,רינת אבולעפיה,אביב אלוש,הלן אנרידר,מתי אטלס
1510542,שבלולים בגשם,2013,"דרמה | להט""ב",יריב מוזר,10,infobox+section,,יואב ראובני,מורן רוזנבלט,אורי יניב,יריב מרדכי מוזר,יהודה נהרי,אייל כהן,רון פארן,ליאור סורוקה,עדי דוייב,אייל קנטוב
1172930,אושר עטוף בשמיכה,2014,עצמאי,יוסי ארצי,4,infobox,,הילה וידור,קאיס נאשף,מוריס כהן,לוסי אהריש,,,,,,
1199333,אפס ביחסי אנוש,2014,דרמה קומית,טליה לביא,10,infobox+section,,דאנה איבגי,נלי תגר,שני קליין,יובל סגל,יונית טובי,תמרה קלינגון,דנה מיינרט,מיטל גל סויסה,חלי טויטו,משה אשכנזי
1356947,את לי לילה (סרט),2014,דרמה,אסף קורמן,8,infobox+section,,דאנה איבגי,לירון בן-שלוש,יעקב זדה דניאל,מאבטחת,מורה לספורט,מעון יום,היריון,מוגבלות שכלית התפתחותית,,
